datetime,contentID,username,person_count,age,gender,proximity,emotions,actions,gazes,audio_reactions,imageurl,audiourl,derived_emotions,attention
2021-12-19 09:38:20,c1b1e16b-ed2b-4c38-bd52-7cddc46f2783,kenneth29,3,26,female,9,"[[0.047231027200000004, 'sad'], [0.18238075380000002, 'happy'], [0.1524858295, 'fear'], [0.1031014452, 'neutral'], [0.1869789663, 'angry'], [0.327821978, 'surprise']]",jumping,looking_away,scream,cox-jackson_farmer.info,sullivan-kennedy_clark.biz,surprise,0
2021-12-19 09:38:25,c1b1e16b-ed2b-4c38-bd52-7cddc46f2783,swells,3,57,male,9,"[[0.0799923469, 'angry'], [0.3917952447, 'sad'], [0.0503160843, 'happy'], [0.1008226614, 'neutral'], [0.35461796570000004, 'fear'], [0.0224556971, 'surprise']]",talking,looking_straight,scream,green-padilla_mcneil.com,brown-lloyd_black-jackson.org,sad,1
2021-12-19 09:38:30,c1b1e16b-ed2b-4c38-bd52-7cddc46f2783,charles85,2,13,male,8,"[[0.0489666427, 'neutral'], [0.0044977815, 'angry'], [0.0796898005, 'surprise'], [0.1146879103, 'sad'], [0.0931140565, 'happy'], [0.6590438086, 'fear']]",jumping,looking_straight,scream,warren_stuart-pace.com,castro_martinez.com,fear,1
2021-12-19 09:38:35,c1b1e16b-ed2b-4c38-bd52-7cddc46f2783,frederickyvonne,2,87,female,9,"[[0.117553107, 'angry'], [0.0521132261, 'happy'], [0.0353295308, 'fear'], [0.3921504831, 'neutral'], [0.2363171836, 'surprise'], [0.1665364695, 'sad']]",dancing,looking_straight,scream,cox_perez.net,alvarez_ferrell.biz,neutral,1
2021-12-19 09:38:40,c1b1e16b-ed2b-4c38-bd52-7cddc46f2783,nguyencharlotte,2,23,female,5,"[[0.0259632098, 'angry'], [0.1062775014, 'surprise'], [0.12503941970000002, 'fear'], [0.6117993824, 'neutral'], [0.07182012780000001, 'happy'], [0.059100358900000004, 'sad']]",walking,looking_straight,scream,smith_williamson.biz,dickerson-taylor_wells.com,neutral,1
2021-12-19 09:38:45,c1b1e16b-ed2b-4c38-bd52-7cddc46f2783,rodriguezcynthia,2,47,male,10,"[[0.2322786142, 'neutral'], [0.0504524041, 'angry'], [0.360417262, 'happy'], [0.0688276256, 'fear'], [0.0303918131, 'surprise'], [0.257632281, 'sad']]",sitting,looking_straight,scream,lewis-hudson_mckenzie.com,lynch_smith.com,happy,1
2021-12-19 09:38:50,c1b1e16b-ed2b-4c38-bd52-7cddc46f2783,zjones,2,81,female,6,"[[0.17762972230000001, 'fear'], [0.0279705544, 'surprise'], [0.2846308831, 'neutral'], [0.22506709930000002, 'sad'], [0.1994955366, 'angry'], [0.0852062044, 'happy']]",jumping,looking_away,LaughOutLoud,boyd_hudson-ross.org,farmer_garcia.org,neutral,0
2021-12-19 09:38:55,c1b1e16b-ed2b-4c38-bd52-7cddc46f2783,kathyjohnson,5,38,female,6,"[[0.2382583885, 'sad'], [0.0246363312, 'angry'], [0.0427901718, 'fear'], [0.016920333200000002, 'neutral'], [0.5921946592, 'happy'], [0.0852001161, 'surprise']]",talking,looking_straight,cheer,nicholson-blankenship_webster.com,tucker-lucas_richardson-bailey.com,happy,1
2021-12-19 09:39:00,c1b1e16b-ed2b-4c38-bd52-7cddc46f2783,walterkim,5,24,female,7,"[[0.1493174653, 'neutral'], [0.12583533300000002, 'surprise'], [0.2592654318, 'angry'], [0.0368584829, 'fear'], [0.2093146237, 'sad'], [0.21940866320000002, 'happy']]",talking,looking_straight,cheer,lucas-nguyen_porter.net,deleon_powers-salinas.com,angry,1
2021-12-19 09:39:05,c1b1e16b-ed2b-4c38-bd52-7cddc46f2783,xmontgomery,3,34,female,10,"[[0.3994259392, 'surprise'], [0.032199446, 'angry'], [0.2650269692, 'sad'], [0.2772794105, 'happy'], [0.0220479201, 'fear'], [0.0040203149, 'neutral']]",walking,looking_away,cheer,cooper-russell_bradford-jacobs.com,leonard_burke-brown.org,surprise,0
2021-12-19 09:39:10,c1b1e16b-ed2b-4c38-bd52-7cddc46f2783,harveywillie,4,55,male,5,"[[0.07258689780000001, 'fear'], [0.2382843531, 'neutral'], [0.2054987098, 'happy'], [0.2145435959, 'angry'], [0.1428689723, 'surprise'], [0.1262174711, 'sad']]",sitting,looking_away,LaughOutLoud,simmons-carey_goodman-simmons.net,bell_morales.com,neutral,0
2021-12-19 09:39:15,c1b1e16b-ed2b-4c38-bd52-7cddc46f2783,jenniferhernandez,5,18,female,8,"[[0.1583234034, 'happy'], [0.084492274, 'sad'], [0.43115550410000003, 'angry'], [0.0915532325, 'fear'], [0.1537132182, 'surprise'], [0.08076236760000001, 'neutral']]",jumping,looking_away,LaughOutLoud,parker_patterson.com,olson-thomas_hughes-king.com,angry,0
2021-12-19 09:39:20,c1b1e16b-ed2b-4c38-bd52-7cddc46f2783,jonescarl,5,47,male,8,"[[0.0537716726, 'fear'], [0.2186062681, 'happy'], [0.0141122668, 'angry'], [0.0190870016, 'surprise'], [0.323707752, 'sad'], [0.370715039, 'neutral']]",walking,looking_away,cheer,clark-may_horton-stanley.com,anderson-harmon_campos.org,neutral,0
2021-12-19 09:39:25,c1b1e16b-ed2b-4c38-bd52-7cddc46f2783,csmith,2,59,male,6,"[[0.07995245200000001, 'happy'], [0.2110889874, 'angry'], [0.4130258049, 'neutral'], [0.0887284428, 'sad'], [0.1876395917, 'surprise'], [0.0195647212, 'fear']]",jumping,looking_straight,scream,thompson-nunez_santiago-johnson.biz,barry_brown.com,neutral,1
2021-12-19 09:39:30,c1b1e16b-ed2b-4c38-bd52-7cddc46f2783,jay79,1,39,male,7,"[[0.10790202310000001, 'fear'], [0.0445050893, 'neutral'], [0.0284408492, 'surprise'], [0.4043750732, 'sad'], [0.1862069119, 'angry'], [0.22857005330000002, 'happy']]",talking,looking_away,scream,gay_alexander.com,rivera_parker.com,sad,0
2021-12-19 09:39:35,c1b1e16b-ed2b-4c38-bd52-7cddc46f2783,awhite,1,18,male,8,"[[0.1955262656, 'angry'], [0.1118039608, 'sad'], [0.1323582502, 'fear'], [0.023793566500000002, 'surprise'], [0.41283757790000003, 'happy'], [0.1236803791, 'neutral']]",dancing,looking_away,scream,walsh_woods-boyle.info,rogers_ruiz-lara.org,happy,0
2021-12-19 09:39:40,c1b1e16b-ed2b-4c38-bd52-7cddc46f2783,pereztammy,3,46,male,7,"[[0.09809595600000001, 'happy'], [0.3678542983, 'angry'], [0.1310110489, 'fear'], [0.3471123043, 'surprise'], [0.0123842176, 'neutral'], [0.0435421749, 'sad']]",sitting,looking_straight,cheer,martin_hudson.com,avery_johnson.com,angry,1
2021-12-19 09:39:45,c1b1e16b-ed2b-4c38-bd52-7cddc46f2783,moniquepeterson,5,35,female,10,"[[0.0312450236, 'surprise'], [0.4778820858, 'neutral'], [0.1613682988, 'happy'], [0.16612222340000002, 'fear'], [0.1495273838, 'angry'], [0.0138549846, 'sad']]",talking,looking_straight,cheer,johnson-young_ortiz.com,clark-cox_stevens.com,neutral,1
2021-12-19 09:39:50,c1b1e16b-ed2b-4c38-bd52-7cddc46f2783,betty77,5,46,female,10,"[[0.1217558066, 'happy'], [0.30256093370000003, 'neutral'], [0.10028726760000001, 'angry'], [0.2691422238, 'surprise'], [0.1638582726, 'sad'], [0.0423954957, 'fear']]",walking,looking_straight,scream,stone_harris-harris.com,lara-black_gardner-terry.com,neutral,1
2021-12-19 09:39:55,c1b1e16b-ed2b-4c38-bd52-7cddc46f2783,raymondmiller,2,48,male,10,"[[0.21514076440000002, 'surprise'], [0.3003999357, 'angry'], [0.040409637500000005, 'neutral'], [0.121363305, 'happy'], [0.2645492861, 'fear'], [0.0581370713, 'sad']]",sitting,looking_straight,scream,taylor_bowen.info,lopez_chambers-myers.com,angry,1
2021-12-19 09:40:00,c1b1e16b-ed2b-4c38-bd52-7cddc46f2783,isaac01,1,49,male,8,"[[0.156113938, 'fear'], [0.1332169365, 'angry'], [0.1214623059, 'happy'], [0.31594849140000003, 'neutral'], [0.2667259246, 'sad'], [0.0065324036, 'surprise']]",sitting,looking_straight,LaughOutLoud,hartman_barr.com,bishop-williams_harmon-phillips.com,neutral,1
2021-12-19 09:40:05,c1b1e16b-ed2b-4c38-bd52-7cddc46f2783,owensnicole,2,18,female,9,"[[0.2927605545, 'sad'], [0.06768601810000001, 'happy'], [0.0037970371, 'neutral'], [0.2882929025, 'fear'], [0.1405699619, 'angry'], [0.2068935258, 'surprise']]",dancing,looking_away,LaughOutLoud,lopez_moore.net,hickman-wilson_jenkins-santiago.biz,sad,0
2021-12-19 09:40:10,35e5fbd8-ab4c-43d4-a745-37b07491c392,xhenson,4,24,female,8,"[[0.6087858232000001, 'sad'], [0.2429555071, 'neutral'], [0.041567858900000004, 'fear'], [0.0960855515, 'angry'], [0.0081368993, 'happy'], [0.0024683601, 'surprise']]",talking,looking_straight,cheer,brown-navarro_cordova-jones.com,keller_hall-conley.com,sad,1
2021-12-19 09:40:15,35e5fbd8-ab4c-43d4-a745-37b07491c392,martinjones,4,31,male,10,"[[0.5303665288, 'neutral'], [0.053292017100000005, 'surprise'], [0.0197691609, 'angry'], [0.21656668180000002, 'sad'], [0.13074583280000002, 'happy'], [0.049259778600000005, 'fear']]",jumping,looking_away,cheer,smith_oconnor.com,mejia_cooley.org,neutral,0
2021-12-19 09:40:20,35e5fbd8-ab4c-43d4-a745-37b07491c392,amanda12,2,17,female,5,"[[0.0313172914, 'surprise'], [0.39703768110000004, 'fear'], [0.12833378980000001, 'sad'], [0.1472983644, 'angry'], [0.1088736264, 'neutral'], [0.1871392469, 'happy']]",walking,looking_straight,cheer,compton_washington.com,buck_lucas.net,fear,1
2021-12-19 09:40:25,35e5fbd8-ab4c-43d4-a745-37b07491c392,cbailey,4,85,male,10,"[[0.2131023267, 'happy'], [0.3023913865, 'angry'], [0.2856786036, 'surprise'], [0.0780649905, 'neutral'], [0.0633104213, 'fear'], [0.0574522713, 'sad']]",walking,looking_straight,scream,garner-yu_schneider.info,jackson_jacobs.net,angry,1
2021-12-19 09:40:30,35e5fbd8-ab4c-43d4-a745-37b07491c392,parkerjenny,5,49,female,9,"[[0.0934511531, 'sad'], [0.3033274562, 'fear'], [0.1082579338, 'angry'], [0.1979174679, 'happy'], [0.1270524007, 'surprise'], [0.1699935883, 'neutral']]",talking,looking_straight,scream,hoffman-barrett_ross.com,mclean_bennett-duran.com,fear,1
2021-12-19 09:40:35,35e5fbd8-ab4c-43d4-a745-37b07491c392,philipmcdaniel,3,68,male,5,"[[0.1895397953, 'happy'], [0.18906444890000002, 'neutral'], [0.0302455036, 'fear'], [0.4203744936, 'angry'], [0.1535092952, 'surprise'], [0.0172664634, 'sad']]",talking,looking_straight,cheer,donaldson_stevens.com,morris_thomas.org,angry,1
2021-12-19 09:40:40,35e5fbd8-ab4c-43d4-a745-37b07491c392,barbaraevans,1,48,female,9,"[[0.027550495, 'neutral'], [0.0703319146, 'surprise'], [0.0920566091, 'happy'], [0.2636457661, 'angry'], [0.5383722590000001, 'fear'], [0.0080429561, 'sad']]",sitting,looking_away,cheer,chung-casey_nelson-aguilar.net,gardner_kim-flynn.com,fear,0
2021-12-19 09:40:45,35e5fbd8-ab4c-43d4-a745-37b07491c392,vegalinda,1,49,female,9,"[[0.1373284997, 'happy'], [0.2889114222, 'fear'], [0.1937843245, 'neutral'], [0.2812218415, 'angry'], [0.0814318363, 'sad'], [0.0173220758, 'surprise']]",dancing,looking_away,cheer,grant_nichols-nguyen.com,johnson_perry.com,fear,0
2021-12-19 09:40:50,35e5fbd8-ab4c-43d4-a745-37b07491c392,romanjennifer,3,89,male,9,"[[0.0357748139, 'fear'], [0.0015677850000000001, 'sad'], [0.2469539033, 'surprise'], [0.1582039396, 'neutral'], [0.5379390081000001, 'angry'], [0.0195605501, 'happy']]",dancing,looking_away,cheer,hanson-kennedy_espinoza-dunn.com,richards_smith-burns.com,angry,0
2021-12-19 09:40:55,35e5fbd8-ab4c-43d4-a745-37b07491c392,adrianmartin,2,67,male,9,"[[0.4246607248, 'angry'], [0.0871018242, 'sad'], [0.16118237130000002, 'neutral'], [0.0172745353, 'surprise'], [0.1215882479, 'happy'], [0.1881922965, 'fear']]",sitting,looking_away,LaughOutLoud,willis_sexton.com,watson_smith-lopez.com,angry,0
2021-12-19 09:41:00,35e5fbd8-ab4c-43d4-a745-37b07491c392,alan95,3,77,male,9,"[[0.0489774065, 'angry'], [0.10698496290000001, 'fear'], [0.1337184866, 'happy'], [0.09783102, 'surprise'], [0.6110992728, 'neutral'], [0.0013888511, 'sad']]",dancing,looking_straight,LaughOutLoud,moore-higgins_joseph.com,villanueva_matthews-henderson.biz,neutral,1
2021-12-19 09:41:05,35e5fbd8-ab4c-43d4-a745-37b07491c392,tcraig,4,87,male,7,"[[0.056321118100000005, 'sad'], [0.08463831250000001, 'happy'], [0.09949680520000001, 'surprise'], [0.1342269503, 'fear'], [0.1153966431, 'neutral'], [0.5099201708000001, 'angry']]",dancing,looking_straight,LaughOutLoud,moyer-collins_walker.org,cooper_davis.info,angry,1
2021-12-19 09:41:10,35e5fbd8-ab4c-43d4-a745-37b07491c392,rebeccahoward,4,65,female,7,"[[0.3496296089, 'angry'], [0.22228118800000002, 'surprise'], [0.0215590944, 'sad'], [0.0379128695, 'neutral'], [0.1562289168, 'fear'], [0.2123883224, 'happy']]",sitting,looking_away,cheer,smith_koch.info,horne-meyer_juarez-adams.com,angry,0
2021-12-19 09:41:15,35e5fbd8-ab4c-43d4-a745-37b07491c392,tonya86,1,78,male,5,"[[0.0570566234, 'sad'], [0.1812746034, 'angry'], [0.09376645730000001, 'happy'], [0.24073541810000001, 'neutral'], [0.1021059948, 'fear'], [0.325060903, 'surprise']]",walking,looking_straight,cheer,harmon_forbes-nelson.com,rice-palmer_contreras.biz,surprise,1
2021-12-19 09:41:20,35e5fbd8-ab4c-43d4-a745-37b07491c392,courtney00,4,89,male,5,"[[0.3979705572, 'angry'], [0.4777429971, 'neutral'], [0.0543035822, 'happy'], [0.014178397700000001, 'fear'], [0.050867463700000004, 'surprise'], [0.0049370021, 'sad']]",dancing,looking_away,scream,barry-harrison_long-landry.com,rogers_mckinney-palmer.com,neutral,0
2021-12-19 09:41:25,35e5fbd8-ab4c-43d4-a745-37b07491c392,sarahwatts,5,32,male,9,"[[0.2062126314, 'happy'], [0.3341711402, 'surprise'], [0.1137395123, 'sad'], [0.270050781, 'neutral'], [0.0149358362, 'fear'], [0.0608900989, 'angry']]",sitting,looking_away,cheer,calderon-young_elliott-stewart.biz,burgess_hood.com,surprise,0
2021-12-19 09:41:30,35e5fbd8-ab4c-43d4-a745-37b07491c392,brandon02,3,10,male,8,"[[0.2088696831, 'angry'], [0.2040121108, 'surprise'], [0.0438231953, 'neutral'], [0.0444730869, 'fear'], [0.33201577990000003, 'sad'], [0.1668061439, 'happy']]",sitting,looking_straight,scream,ingram_hall.net,wade_dominguez-harris.com,sad,1
2021-12-19 09:41:35,35e5fbd8-ab4c-43d4-a745-37b07491c392,mark67,3,59,female,5,"[[0.1313017492, 'angry'], [0.3628500536, 'happy'], [0.0026432696, 'fear'], [0.35770275360000003, 'surprise'], [0.08685727110000001, 'neutral'], [0.058644902900000004, 'sad']]",jumping,looking_straight,LaughOutLoud,fuller-johnson_chang-robles.com,myers-buckley_ellis.net,happy,1
2021-12-19 09:41:40,35e5fbd8-ab4c-43d4-a745-37b07491c392,jennifer81,1,61,male,8,"[[0.1601503299, 'fear'], [0.0258170643, 'surprise'], [0.0716931808, 'happy'], [0.3677406414, 'sad'], [0.0068881564000000004, 'neutral'], [0.36771062720000003, 'angry']]",talking,looking_away,cheer,freeman-campbell_stanley.com,grant_maxwell.com,sad,0
2021-12-19 09:41:45,35e5fbd8-ab4c-43d4-a745-37b07491c392,elizabethcollins,4,33,male,9,"[[0.16544549, 'happy'], [0.19871022130000002, 'angry'], [0.3871128284, 'sad'], [0.1255415718, 'surprise'], [0.0290800766, 'neutral'], [0.094109812, 'fear']]",dancing,looking_away,LaughOutLoud,gordon-ortiz_frank.com,keller_ryan-chapman.com,sad,0
2021-12-19 09:41:50,35e5fbd8-ab4c-43d4-a745-37b07491c392,jenniferwatson,2,42,female,5,"[[0.1931301161, 'sad'], [0.0504009236, 'angry'], [0.2393453431, 'happy'], [0.1361047913, 'surprise'], [0.14917891830000002, 'fear'], [0.2318399076, 'neutral']]",walking,looking_straight,LaughOutLoud,mccarthy-mann_allen.info,patel_davidson.com,happy,1
2021-12-19 09:41:55,35e5fbd8-ab4c-43d4-a745-37b07491c392,djones,5,39,male,9,"[[0.010549359900000001, 'neutral'], [0.1775634247, 'happy'], [0.2870998348, 'sad'], [0.3342743009, 'fear'], [0.0709977187, 'surprise'], [0.1195153609, 'angry']]",walking,looking_straight,cheer,kelly_jones.net,james_andrade.org,fear,1
2021-12-19 09:42:00,35e5fbd8-ab4c-43d4-a745-37b07491c392,carlos65,4,38,female,10,"[[0.0274556554, 'angry'], [0.0097852319, 'surprise'], [0.39378589410000003, 'sad'], [0.3832380944, 'neutral'], [0.0564868824, 'fear'], [0.1292482418, 'happy']]",jumping,looking_away,LaughOutLoud,davis_smith-joseph.com,lopez_gross.info,sad,0
2021-12-19 09:42:05,35e5fbd8-ab4c-43d4-a745-37b07491c392,matthew68,1,61,male,7,"[[0.1318055565, 'happy'], [0.4095456753, 'angry'], [0.1656104267, 'sad'], [0.1425316264, 'fear'], [0.06795939770000001, 'surprise'], [0.0825473174, 'neutral']]",dancing,looking_away,cheer,howe_browning.com,clarke-le_hill.info,angry,0
2021-12-19 09:42:10,35e5fbd8-ab4c-43d4-a745-37b07491c392,dannysalazar,5,17,male,6,"[[0.0199771073, 'sad'], [0.0172521227, 'happy'], [0.2437170344, 'neutral'], [0.10223004620000001, 'fear'], [0.22133914470000002, 'surprise'], [0.3954845448, 'angry']]",talking,looking_away,LaughOutLoud,mata_hall.com,casey_evans.com,angry,0
2021-12-19 09:42:15,35e5fbd8-ab4c-43d4-a745-37b07491c392,danielgross,4,26,male,10,"[[0.10340203690000001, 'happy'], [0.38689744400000003, 'neutral'], [0.147221906, 'angry'], [0.0617048436, 'surprise'], [0.1085371978, 'fear'], [0.19223657160000002, 'sad']]",talking,looking_away,LaughOutLoud,hunter_coleman-moreno.com,andrews-howard_marquez.info,neutral,0
2021-12-19 09:42:20,35e5fbd8-ab4c-43d4-a745-37b07491c392,grantryan,1,87,female,7,"[[0.040814841000000004, 'happy'], [0.032167671, 'angry'], [0.1668330224, 'neutral'], [0.0662378636, 'fear'], [0.5624463784, 'surprise'], [0.1315002237, 'sad']]",walking,looking_away,LaughOutLoud,banks-acevedo_hebert.net,maldonado_valencia.com,surprise,0
2021-12-19 09:42:25,35e5fbd8-ab4c-43d4-a745-37b07491c392,ztaylor,2,30,male,5,"[[0.0486438189, 'neutral'], [0.3249762027, 'angry'], [0.0532259592, 'fear'], [0.0953593263, 'surprise'], [0.2510294322, 'sad'], [0.2267652607, 'happy']]",walking,looking_away,LaughOutLoud,castillo_pena.com,brady_ortega.net,angry,0
2021-12-19 09:42:30,35e5fbd8-ab4c-43d4-a745-37b07491c392,casejeffrey,4,55,female,7,"[[0.0108685451, 'surprise'], [0.1029108941, 'angry'], [0.1947250959, 'happy'], [0.108736174, 'neutral'], [0.1125273373, 'sad'], [0.47023195360000003, 'fear']]",dancing,looking_straight,scream,martin_reese.com,duncan-olson_hayes.com,fear,1
2021-12-19 09:42:35,35e5fbd8-ab4c-43d4-a745-37b07491c392,ebony29,2,14,male,7,"[[0.1015599485, 'surprise'], [0.1286574774, 'fear'], [0.1951282283, 'angry'], [0.2161064601, 'happy'], [0.1055632719, 'sad'], [0.252984614, 'neutral']]",sitting,looking_away,LaughOutLoud,rivera-alexander_strong.net,king_smith.com,neutral,0
2021-12-19 09:42:40,8b76f197-a8ee-4498-9098-e673416edc35,qsutton,4,76,female,6,"[[0.28253356220000003, 'neutral'], [0.0943590041, 'surprise'], [0.0834425097, 'fear'], [0.23787122160000002, 'angry'], [0.0877380683, 'happy'], [0.2140556342, 'sad']]",jumping,looking_away,cheer,turner_smith.com,bryan-oneal_reynolds.com,neutral,0
2021-12-19 09:42:45,8b76f197-a8ee-4498-9098-e673416edc35,warrenwilliam,3,44,male,9,"[[0.0422910735, 'fear'], [0.24996506200000002, 'angry'], [0.0772163663, 'happy'], [0.1263940205, 'surprise'], [0.048736738700000004, 'sad'], [0.4553967391, 'neutral']]",sitting,looking_straight,cheer,arnold_melton.com,duncan_smith-gonzalez.com,neutral,1
2021-12-19 09:42:50,8b76f197-a8ee-4498-9098-e673416edc35,fnewman,3,35,male,7,"[[0.2366022902, 'sad'], [0.0974138329, 'surprise'], [0.2091266352, 'angry'], [0.0040965006000000005, 'fear'], [0.3252318283, 'happy'], [0.1275289127, 'neutral']]",sitting,looking_straight,cheer,mathis_lawrence.net,fernandez-stone_jackson-johnson.com,happy,1
2021-12-19 09:42:55,8b76f197-a8ee-4498-9098-e673416edc35,elizabethdavis,5,76,female,8,"[[0.27919951400000004, 'surprise'], [0.1952372967, 'neutral'], [0.0305025625, 'sad'], [0.1467184256, 'angry'], [0.0145132243, 'fear'], [0.3338289769, 'happy']]",dancing,looking_away,scream,perez-schneider_smith.com,scott_edwards.com,happy,0
2021-12-19 09:43:00,8b76f197-a8ee-4498-9098-e673416edc35,grantkayla,1,49,female,5,"[[0.0664961855, 'fear'], [0.0286430978, 'happy'], [0.6444571854000001, 'angry'], [0.1751318373, 'sad'], [0.0200338441, 'neutral'], [0.0652378499, 'surprise']]",jumping,looking_straight,scream,hamilton_jones.biz,allen-ferguson_tran.org,angry,1
2021-12-19 09:43:05,8b76f197-a8ee-4498-9098-e673416edc35,martha22,3,79,female,5,"[[0.1094645011, 'sad'], [0.1563239269, 'fear'], [0.09563926360000001, 'angry'], [0.019306807000000002, 'neutral'], [0.1882698732, 'surprise'], [0.43099562820000004, 'happy']]",sitting,looking_away,scream,schwartz_morales-wilson.com,smith_webster-stone.com,happy,0
2021-12-19 09:43:10,8b76f197-a8ee-4498-9098-e673416edc35,darrenmoore,5,81,female,9,"[[0.0093244496, 'neutral'], [0.150424219, 'sad'], [0.0976681455, 'angry'], [0.4684707541, 'fear'], [0.2151670356, 'surprise'], [0.0589453963, 'happy']]",dancing,looking_straight,LaughOutLoud,frazier_wong.com,bailey_davenport.net,fear,1
2021-12-19 09:43:15,8b76f197-a8ee-4498-9098-e673416edc35,williamsmith,2,30,male,5,"[[0.2866721438, 'neutral'], [0.027827182800000003, 'surprise'], [0.1916961995, 'angry'], [0.27269908190000003, 'fear'], [0.1451677176, 'sad'], [0.07593767430000001, 'happy']]",walking,looking_straight,LaughOutLoud,malone-morgan_johnson.com,mueller-burke_erickson.com,neutral,1
2021-12-19 09:43:20,8b76f197-a8ee-4498-9098-e673416edc35,kdougherty,4,47,female,7,"[[0.3371407897, 'sad'], [0.3041753774, 'angry'], [0.1184821317, 'fear'], [0.1085816949, 'neutral'], [0.118343919, 'surprise'], [0.0132760874, 'happy']]",jumping,looking_away,scream,cline-king_day.biz,james-morrow_bell-franklin.info,sad,0
2021-12-19 09:43:25,8b76f197-a8ee-4498-9098-e673416edc35,harrischristopher,4,25,male,8,"[[0.2832498839, 'angry'], [0.0448068577, 'happy'], [0.1326486562, 'surprise'], [0.052809264, 'fear'], [0.2352678058, 'sad'], [0.2512175324, 'neutral']]",talking,looking_away,cheer,melton_carlson-black.com,garcia-alvarez_garcia.com,angry,0
2021-12-19 09:43:30,8b76f197-a8ee-4498-9098-e673416edc35,changjared,2,21,male,7,"[[0.6031947582, 'happy'], [0.027117548, 'fear'], [0.07189759300000001, 'angry'], [0.0033653823, 'sad'], [0.1986722732, 'neutral'], [0.09575244520000001, 'surprise']]",walking,looking_straight,LaughOutLoud,walker-daniels_johnson.com,ball_rodriguez.com,happy,1
2021-12-19 09:43:35,8b76f197-a8ee-4498-9098-e673416edc35,andrea24,4,73,male,7,"[[0.1400853044, 'fear'], [0.2274863698, 'happy'], [0.0832491871, 'angry'], [0.21694481710000002, 'surprise'], [0.25972772, 'neutral'], [0.0725066017, 'sad']]",walking,looking_straight,scream,garcia-evans_gonzalez.com,robinson-parsons_leon.org,neutral,1
2021-12-19 09:43:40,8b76f197-a8ee-4498-9098-e673416edc35,jonesjennifer,4,30,male,6,"[[0.15415596080000002, 'neutral'], [0.0259760607, 'surprise'], [0.2079804171, 'angry'], [0.15048044630000001, 'fear'], [0.3847365696, 'happy'], [0.0766705455, 'sad']]",talking,looking_away,cheer,ferguson_malone-brandt.com,gordon-mckenzie_campbell-carr.net,happy,0
2021-12-19 09:43:45,8b76f197-a8ee-4498-9098-e673416edc35,elliottmax,4,70,female,10,"[[0.2267482371, 'angry'], [0.1070411097, 'surprise'], [0.306553764, 'sad'], [0.1326177583, 'happy'], [0.10905746770000001, 'neutral'], [0.1179816633, 'fear']]",jumping,looking_straight,LaughOutLoud,richards_dixon.com,lopez_hess.net,sad,1
2021-12-19 09:43:50,8b76f197-a8ee-4498-9098-e673416edc35,yjohnson,1,63,male,10,"[[0.023788537000000002, 'surprise'], [0.1154541144, 'neutral'], [0.29154269780000003, 'sad'], [0.3701430297, 'angry'], [0.0758877862, 'fear'], [0.1231838348, 'happy']]",sitting,looking_away,scream,johnson-carpenter_crawford.com,rhodes_archer.com,angry,0
2021-12-19 09:43:55,8b76f197-a8ee-4498-9098-e673416edc35,chad75,1,11,female,7,"[[0.08501895150000001, 'angry'], [0.1601454094, 'surprise'], [0.0072854929, 'happy'], [0.09724165200000001, 'sad'], [0.0201954048, 'fear'], [0.6301130894, 'neutral']]",dancing,looking_straight,cheer,villarreal_robertson-kelley.com,owen-brock_carter.com,neutral,1
2021-12-19 09:44:00,8b76f197-a8ee-4498-9098-e673416edc35,shaneford,1,33,male,6,"[[0.1060091575, 'fear'], [0.1338272249, 'happy'], [0.049808515000000005, 'neutral'], [0.2374443869, 'angry'], [0.3031805141, 'surprise'], [0.1697302017, 'sad']]",sitting,looking_straight,LaughOutLoud,wilkins_thompson-palmer.com,haley-palmer_garcia.com,surprise,1
2021-12-19 09:44:05,8b76f197-a8ee-4498-9098-e673416edc35,christopher89,3,36,male,6,"[[0.0413026567, 'fear'], [0.1337791952, 'sad'], [0.4086677595, 'angry'], [0.1940804697, 'neutral'], [0.021407541500000002, 'happy'], [0.2007623775, 'surprise']]",dancing,looking_away,cheer,wong_lee.com,morgan_brown.info,angry,0
2021-12-19 09:44:10,8b76f197-a8ee-4498-9098-e673416edc35,james65,4,65,female,8,"[[0.0729382254, 'happy'], [0.39194839340000004, 'fear'], [0.0960348917, 'angry'], [0.24437784280000002, 'surprise'], [0.19414239900000002, 'sad'], [0.0005582476, 'neutral']]",jumping,looking_away,scream,dillon-kennedy_malone.com,morgan-glover_drake.net,fear,0
2021-12-19 09:44:15,8b76f197-a8ee-4498-9098-e673416edc35,herringpaula,1,13,female,8,"[[0.517174938, 'happy'], [0.05531403100000001, 'angry'], [0.1378898388, 'surprise'], [0.032939758300000004, 'neutral'], [0.2118065251, 'sad'], [0.0448749088, 'fear']]",dancing,looking_away,LaughOutLoud,nelson_patterson-yates.org,bradley-becker_hubbard-camacho.com,happy,0
2021-12-19 09:44:20,8b76f197-a8ee-4498-9098-e673416edc35,brian92,1,58,female,7,"[[0.0460811941, 'fear'], [0.3119452529, 'sad'], [0.0728679567, 'neutral'], [0.1015977462, 'angry'], [0.3220581195, 'surprise'], [0.1454497306, 'happy']]",jumping,looking_away,cheer,velez-henry_ortega.org,small_elliott.com,surprise,0
